Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1898,-264.559284,699.705435,-290.296952,1.355493986,1.023087971,1.126080122,-0.012061689,0.002206407,0.051629911
1899,-289.698401,536.899723,-225.653506,1.284229256,0.844438124,0.885439755,-0.012061689,0.002206407,0.051629911
1900,-269.946087,403.422979,-156.221658,1.15390265,0.666276351,0.657002141,-0.012061689,0.002206407,0.051629911
1901,-191.536133,268.749137,-90.381113,0.963538022,0.495436188,0.428076453,-0.014121001,0.00117675,0.046775817
1902,-75.417352,141.257898,-58.05939,0.809293884,0.288963812,0.328989195,-0.014121001,0.00117675,0.046775817
1903,27.533319,60.453592,-51.475336,0.735588583,0.082979511,0.265534251,-0.014121001,0.00117675,0.046775817
1904,108.337625,5.386953,-33.518823,0.717040163,-0.062966769,0.24893843,-0.014121001,0.00117675,0.046775817
1905,169.389767,-37.708676,-4.189853,0.682872171,-0.173280632,0.20110316,-0.016474502,-0.000588375,0.044128129
1906,219.069303,-79.607205,19.153613,0.662371356,-0.274808461,0.182066667,-0.016474502,-0.000588375,0.044128129
1907,220.266552,-107.739075,25.139117,0.668228746,-0.361204689,0.197198267,-0.016474502,-0.000588375,0.044128129
1908,196.324536,-120.308633,26.336219,0.647239857,-0.348513761,0.223068298,-0.016474502,-0.000588375,0.044128129
1909,147.841953,-121.505734,28.73042,0.658954536,-0.290916208,0.285058919,-0.017504158,-0.000735469,0.041480442
1910,83.198508,-112.527478,34.715924,0.697515596,-0.236735576,0.359740367,-0.017504158,-0.000735469,0.041480442
1911,17.956512,-100.55647,48.482583,0.749743935,-0.158637207,0.462732518,-0.017504158,-0.000735469,0.041480442
1912,-27.533319,-80.804306,55.066639,0.814175025,-0.1039684,0.513984608,-0.018386721,-0.002206407,0.037067629
1913,-54.468088,-69.431848,53.270986,0.874213048,-0.045394699,0.571093986,-0.018386721,-0.002206407,0.037067629
1914,-61.650692,-66.439096,43.694181,0.905452396,-0.017572171,0.598916514,-0.018386721,-0.002206407,0.037067629
1915,-44.891282,-75.417353,29.927521,0.916679001,-0.015619674,0.647239857,-0.018386721,-0.002206407,0.037067629
1916,-9.576806,-84.395608,10.773907,0.958656881,-0.033679918,0.712159021,-0.017945439,-0.004707001,0.031330972
1917,27.533319,-90.381113,-10.175357,1.006003976,-0.045394699,0.783911927,-0.017945439,-0.004707001,0.031330972
1918,55.066638,-83.198508,-33.518823,1.080685525,-0.056621305,0.874701223,-0.017945439,-0.004707001,0.031330972
1919,60.453592,-70.030398,-46.686933,1.144140367,-0.012202854,0.960609378,-0.017945439,-0.004707001,0.031330972
1920,49.081134,-50.278235,-55.066638,1.258847299,0.046859021,1.07189949,-0.017504158,-0.006177938,0.028242003
1921,29.32897,-23.343466,-66.439096,1.347196024,0.069312232,1.156831397,-0.017504158,-0.006177938,0.028242003
1922,16.759412,-1.197101,-82.001407,1.457998063,0.101527829,1.221750663,-0.017504158,-0.006177938,0.028242003
1923,7.182605,19.153613,-94.570965,1.55464475,0.11568318,1.31498053,-0.016915783,-0.008090157,0.026035596
1924,-12.569559,38.905777,-93.972416,1.68448318,0.113730683,1.310587462,-0.016915783,-0.008090157,0.026035596
1925,-32.920273,47.884033,-82.001406,1.795285117,0.103480326,1.297896432,-0.016915783,-0.008090157,0.026035596
1926,-60.453592,44.292731,-56.86229,1.89486055,0.086884404,1.267633333,-0.016915783,-0.008090157,0.026035596
1927,-83.797058,29.32897,-21.547815,1.984673598,0.0585737,1.158783792,-0.012944251,-0.011914595,0.020593127
1928,-92.775314,0,16.160861,2.072046075,0.004881142,1.043100714,-0.012944251,-0.011914595,0.020593127
1929,-71.82605,-17.357962,53.869538,2.115976351,-0.055645056,0.964514271,-0.012944251,-0.011914595,0.020593127
1930,-71.227499,-44.891281,98.162268,2.134036595,-0.116171254,0.83223527,-0.010590751,-0.012650064,0.019269283
1931,-52.672437,-78.410104,127.491238,2.099868603,-0.153267992,0.673109888,-0.010590751,-0.012650064,0.019269283
1932,-10.773907,-139.462247,122.104285,2.005174414,-0.2816421,0.447112844,-0.010590751,-0.012650064,0.019269283
1933,32.321722,-197.521637,99.359369,1.968565851,-0.415873598,0.214282263,-0.010590751,-0.012650064,0.019269283
1934,37.110126,-241.814367,92.176764,2.017377268,-0.470542406,-0.028798777,-0.009266907,-0.01367972,0.018533814
1935,5.985504,-271.741889,111.330377,2.067653007,-0.457363303,-0.238199898,-0.009266907,-0.01367972,0.018533814
1936,-37.708676,-263.362182,119.710083,2.134524771,-0.451993986,-0.337287156,-0.009266907,-0.01367972,0.018533814
1937,-68.234747,-231.639011,114.92168,2.185776758,-0.480792762,-0.404158818,-0.009266907,-0.01367972,0.018533814
1938,-73.023151,-212.485397,97.563717,2.228242712,-0.603309582,-0.465661264,-0.008531438,-0.013826814,0.017945439
1939,-83.797058,-235.230314,96.965168,2.135989093,-0.695563201,-0.661395107,-0.008531438,-0.013826814,0.017945439
1940,-112.527478,-297.479556,152.630355,1.943671967,-0.682872171,-0.829306524,-0.008531438,-0.013826814,0.017945439
1941,-153.827307,-350.151993,223.259305,1.811392966,-0.592082875,-0.882511009,-0.008531438,-0.013532626,0.018239627
1942,-163.404263,-350.151992,248.996973,1.787963405,-0.445648522,-0.702396738,-0.008531438,-0.013532626,0.018239627
1943,-128.68834,-283.712897,203.507141,1.905110907,-0.328989195,-0.434421916,-0.008531438,-0.013532626,0.018239627
1944,-16.160861,-796.670603,198.120187,3.358227829,-0.451993986,-1.073363812,-0.010002376,-0.013532626,0.019857658
1945,65.840546,-521.935961,52.073886,0.870308155,-0.223068298,0.076145872,-0.010002376,-0.013532626,0.019857658
1946,92.775314,129.88544,-64.643444,0.229901937,-0.181578593,0.377312538,-0.010002376,-0.013532626,0.019857658
1947,6.584055,281.917245,-89.782563,0.432469419,0.766827931,0.541807136,-0.010002376,-0.013532626,0.019857658
1948,-59.256491,31.723172,213.682499,-1.171962895,1.388685729,0.444672273,-0.01250297,-0.012650064,0.019857658
1949,-168.791217,-351.947644,205.901342,-0.974276555,1.121198981,0.546200102,-0.01250297,-0.012650064,0.019857658
1950,-120.907184,-602.740268,-44.891281,-0.175233129,-0.144970031,0.198662589,-0.01250297,-0.012650064,0.019857658
1951,266.354934,-461.48237,-145.447751,1.106067482,-0.193293374,1.049934353,-0.01250297,-0.012650064,0.019857658
1952,257.97508,67.636197,-38.905777,1.64006473,-0.64528736,1.908527727,-0.014268095,-0.012061689,0.022064065
1953,200.514389,298.676657,120.308634,1.593693884,-0.688241488,1.946112538,-0.014268095,-0.012061689,0.022064065
1954,128.089789,268.749136,81.402856,1.264704689,-0.076633945,1.57221682,-0.014268095,-0.012061689,0.022064065
1955,-46.686933,174.776722,-62.847793,1.229560449,1.001611009,1.147069113,-0.014709376,-0.011767501,0.022799534
1956,-235.828863,93.972415,-82.001407,1.056279817,1.506321407,0.818567992,-0.014709376,-0.011767501,0.022799534
1957,-302.26781,65.241995,-0.598551,0.960121203,1.161712538,0.755601223,-0.014709376,-0.011767501,0.022799534
1958,-293.289704,135.272394,105.943424,0.990872477,0.520818145,1.189046891,-0.014709376,-0.011767501,0.022799534
1959,-222.660754,234.033212,78.410104,1.185630173,0.155708563,1.111436697,-0.01603322,-0.009561095,0.024270471
1960,-170.586868,168.791217,37.110126,0.795138532,0.406599388,0.891785219,-0.01603322,-0.009561095,0.024270471
1961,-178.368024,83.797058,48.482584,0.814663099,0.583784913,0.857617227,-0.01603322,-0.009561095,0.024270471
1962,-171.784119,80.205756,70.030398,0.561819776,0.421730887,0.826865953,-0.015444845,-0.008825626,0.023976284
1963,-85.592709,179.565124,-4.189853,0.869820082,0.072729052,1.224679307,-0.015444845,-0.008825626,0.023976284
1964,107.140674,272.93899,-146.644851,0.913750357,-0.12983843,1.304730071,-0.015444845,-0.008825626,0.023976284
1965,208.894095,167.594116,-154.426008,0.633084506,0.153756065,1.025040469,-0.015444845,-0.008825626,0.023976284
1966,225.054956,80.804306,-126.892688,0.676526707,0.291892457,0.951335168,-0.015739033,-0.008531438,0.023976284
1967,259.172329,96.965167,-147.841952,0.700932416,-0.074681549,0.98891998,-0.015739033,-0.008531438,0.023976284
1968,196.923087,20.350714,-99.359369,0.54131896,0.121052396,0.883975331,-0.015739033,-0.008531438,0.023976284
1969,110.731827,-10.175357,-49.081134,0.505198471,0.143017533,0.839068807,-0.015886127,-0.008090157,0.024270471
1970,61.650692,-14.36521,-33.518823,0.525699286,0.06784791,0.869820082,-0.015886127,-0.008090157,0.024270471
1971,52.672437,-11.971008,-26.934769,0.518865749,0.147410601,0.842973802,-0.015886127,-0.008090157,0.024270471
1972,44.292731,-5.985504,-21.547815,0.566212844,0.146434353,0.822472987,-0.015886127,-0.008090157,0.024270471
1973,35.314474,0.59855,-20.350714,0.555474312,0.157660958,0.774149643,-0.016180314,-0.00779597,0.024564659
1974,23.942017,1.197101,-14.36521,0.538390316,0.159613456,0.78098318,-0.016180314,-0.00779597,0.024564659
1975,14.96376,1.197101,-5.985504,0.504710398,0.179626096,0.783911927,-0.016180314,-0.00779597,0.024564659
1976,5.386954,5.386954,-4.189853,0.517889501,0.165958919,0.78098318,-0.016180314,-0.00779597,0.024564659
1977,0.59855,8.379705,3.591303,0.521794393,0.217210907,0.780495107,-0.016327408,-0.00779597,0.023976284
1978,-6.584054,10.773908,5.985504,0.509103466,0.208424873,0.770244648,-0.016327408,-0.00779597,0.023976284
1979,-7.182605,9.576806,4.189853,0.525699286,0.204031906,0.774149643,-0.016327408,-0.00779597,0.023976284
1980,-4.189853,8.978257,4.788403,0.516425178,0.210865443,0.771220897,-0.01603322,-0.007943063,0.023976284
1981,1.197101,4.189853,1.197101,0.505686646,0.1776737,0.770732824,-0.01603322,-0.007943063,0.023976284
1982,7.781155,1.1971,-2.394202,0.500805505,0.170840061,0.781471356,-0.01603322,-0.007943063,0.023976284
1983,11.971008,-2.394201,-7.781155,0.545712029,0.148874924,0.834675841,-0.01603322,-0.007943063,0.023976284
1984,7.781006,-13.168109,0.59855,0.490066972,0.155220387,0.777078287,-0.016474502,-0.008090157,0.02500594
1985,6.584055,-9.576807,-1.197101,0.505686646,0.172304383,0.746815189,-0.016474502,-0.008090157,0.02500594
1986,4.189853,-1.795651,0,0.490555046,0.205008053,0.773173394,-0.016474502,-0.008090157,0.02500594
1987,-2.992752,1.197101,6.584055,0.598428338,0.226485117,0.764875433,-0.016474502,-0.008090157,0.02500594
1988,-1.197101,8.379705,0.59855,0.496900612,0.198662589,0.770244648,-0.016327408,-0.007943063,0.024270471
1989,-3.591303,7.781156,-1.197101,0.603797655,0.188412232,0.761458614,-0.016327408,-0.007943063,0.024270471
1990,1.197101,0.59855,5.985505,0.447601019,0.165958919,0.750232008,-0.016327408,-0.007943063,0.024270471
1991,-1.197101,9.576807,-13.16811,0.571582059,0.174744954,0.741934047,-0.016474502,-0.007943063,0.024417565
1992,3.591303,-0.598551,3.591303,0.462732518,0.173768807,0.744374618,-0.016474502,-0.007943063,0.024417565
1993,0,6.584055,-1.795651,0.587689908,0.21037737,0.750232008,-0.016474502,-0.007943063,0.024417565
1994,1.197101,4.788403,-2.992752,0.512520183,0.199638838,0.754625076,-0.016474502,-0.007943063,0.024417565
1995,2.394201,-10.773907,20.949264,0.472494801,0.178649949,0.864450765,-0.016474502,-0.007943063,0.024417565
1996,2.992752,16.160861,-22.146365,0.506662895,0.174744954,0.794162283,-0.016768689,-0.008237251,0.024858846
1997,5.985504,-8.379706,2.992752,0.505198471,0.170840061,0.75169633,-0.016768689,-0.008237251,0.024858846
1998,6.584055,-14.96376,7.182605,0.497388685,0.164982671,0.799043425,-0.016768689,-0.008237251,0.024858846
1999,2.394202,1.197101,-19.153613,0.508615291,0.158637207,0.773173394,-0.016768689,-0.008237251,0.024858846
2000,3.591302,-14.963761,-4.189853,0.498853007,0.158637207,0.7844,-0.016768689,-0.008237251,0.024858846
2001,3.591303,-23.942016,0.59855,0.495436188,0.161565851,0.74583894,-0.016180314,-0.008384345,0.025300128
2002,9.576806,-12.569559,1.795651,0.495436188,0.1776737,0.761458614,-0.016180314,-0.008384345,0.025300128
2003,4.189853,-29.927521,5.985504,0.498853007,0.183531091,0.769268502,-0.016180314,-0.008384345,0.025300128
2004,8.978256,-29.92752,4.189853,0.504222324,0.153267992,0.780007034,-0.016180314,-0.008384345,0.025300128
2005,11.971009,-31.124622,2.394202,0.495924363,0.153267992,0.779030785,-0.016180314,-0.008384345,0.025300128
2006,11.971008,-33.518823,1.197101,0.501293578,0.1776737,0.77854261,-0.016915783,-0.007354688,0.025594315
2007,11.971008,-34.715924,2.394201,0.50617472,0.190852803,0.773661468,-0.016915783,-0.007354688,0.025594315
2008,10.175357,-34.117374,3.591303,0.509103466,0.169375739,0.777078287,-0.016915783,-0.007354688,0.025594315
2009,4.788404,-42.497079,2.394202,0.505686646,0.169375739,0.773173394,-0.016915783,-0.007354688,0.025594315
2010,5.386953,-44.292731,0,0.511544037,0.162054027,0.760482365,-0.016768689,-0.007943063,0.026035596
2011,4.788404,-45.489832,3.591302,0.504222324,0.186459735,0.770244648,-0.016768689,-0.007943063,0.026035596
2012,-1.795652,-52.073886,10.773908,0.491531295,0.193293374,0.74583894,-0.016768689,-0.007943063,0.026035596
2013,-1.795651,-56.862289,14.96376,0.505686646,0.213306014,0.772197146,-0.016768689,-0.007943063,0.026035596
2014,1.795651,-65.840546,19.153613,0.500317329,0.200126911,0.767316004,-0.016768689,-0.008090157,0.026771065
2015,8.978257,-74.220251,16.160861,0.498853007,0.164006524,0.756089399,-0.016768689,-0.008090157,0.026771065
2016,10.175357,-89.782563,11.971009,0.477375943,0.164982671,0.760482365,-0.016768689,-0.008090157,0.026771065
2017,4.788403,-99.359369,10.773907,0.525699286,0.138624567,0.757553721,-0.016768689,-0.008090157,0.026771065
2018,5.985504,-103.549221,10.773908,0.451017839,0.161077778,0.669204995,-0.018386721,-0.007207595,0.02853619
2019,8.379706,-111.928928,14.96376,0.500317329,0.149362997,0.821008563,-0.018386721,-0.007207595,0.02853619
2020,4.788403,-127.491238,17.956513,0.48616208,0.176697452,0.737052905,-0.018386721,-0.007207595,0.02853619
2021,7.781156,-130.483991,23.343466,0.522282569,0.173280632,0.749743935,-0.018828002,-0.006913407,0.030007128
2022,4.189853,-137.068045,28.73042,0.507639042,0.203543731,0.753648828,-0.018828002,-0.006913407,0.030007128
2023,5.386953,-151.433255,32.920272,0.504710398,0.184507238,0.732659837,-0.018828002,-0.006913407,0.030007128
2024,9.576807,-162.805713,37.708677,0.525699286,0.223068298,0.721433231,-0.018828002,-0.006913407,0.030007128
2025,2.992752,-179.565124,41.898529,0.519353823,0.238687971,0.690193884,-0.019416377,-0.007207595,0.032360628
2026,-7.781155,-220.266553,47.884033,0.549616922,0.219163405,0.718504587,-0.019416377,-0.007207595,0.032360628
2027,-26.934769,-269.946237,61.650693,0.482257085,0.258700714,0.736564832,-0.019416377,-0.007207595,0.032360628
2028,-45.489831,-316.63317,85.592709,0.496900612,0.29823792,0.761946789,-0.019710564,-0.006472126,0.035008316
2029,-62.249244,-354.341845,118.512982,0.526675535,0.389515392,0.661395107,-0.019710564,-0.006472126,0.035008316
2030,-40.701428,-401.028779,129.88544,0.552545668,0.318250663,0.61600051,-0.019710564,-0.006472126,0.035008316
2031,-22.146216,-277.128842,-6.584054,0.993801121,0.356323547,0.729243119,-0.019710564,-0.006472126,0.035008316
2032,-45.489831,-478.241781,8.978256,0.747791437,0.311417023,0.671645566,-0.019563471,-0.005295376,0.043245567
2033,41.898529,-644.040247,53.869537,0.986967584,0.175233129,0.885439755,-0.019563471,-0.005295376,0.043245567
2034,155.024408,-594.360562,28.13187,1.147557187,0.170840061,1.015766259,-0.019563471,-0.005295376,0.043245567
2035,113.724579,-243.610019,175.973822,1.748914271,0.466149337,1.449700102,-0.017062877,-0.003383157,0.048099661
2036,-61.052143,219.069452,188.54338,2.104749745,0.609655046,1.412603364,-0.017062877,-0.003383157,0.048099661
2037,-128.089789,387.860669,107.140525,2.16722844,0.6218579,0.856152803,-0.017062877,-0.003383157,0.048099661
2038,-152.031655,422.576593,168.791217,2.22336157,0.820520489,0.989408155,-0.017062877,-0.003383157,0.048099661
2039,-248.996973,373.495459,205.302792,2.110607136,0.996241692,1.107531804,-0.015003564,-0.002059313,0.051482818
2040,-273.53754,338.180984,162.207163,2.086689501,1.08605474,0.920095821,-0.015003564,-0.002059313,0.051482818
2041,-146.644851,356.736048,37.708676,1.730854027,0.941084811,1.134866259,-0.015003564,-0.002059313,0.051482818
2042,-25.139118,264.559283,53.869537,1.427246789,0.933763099,1.423341896,-0.015003564,-0.002059313,0.051482818
2043,121.505734,353.743295,-59.855041,0.836628236,0.831747095,1.406745973,-0.012650064,-0.001470938,0.053395037
2044,314.238968,446.51861,-130.483991,0.075657798,0.819056167,1.380875943,-0.012650064,-0.001470938,0.053395037
2045,474.65033,126.892688,132.279642,-1.288134149,-0.030263099,0.396837105,-0.012650064,-0.001470938,0.053395037
2046,661.996759,-554.856235,-46.686932,1.537072579,-0.244057288,-0.135207747,-0.010443657,0.000147094,0.053836318
2047,451.905563,835.57638,-353.144745,3.20886473,0.76097054,2.498170031,-0.010443657,0.000147094,0.053836318
2048,344.166489,901.416925,-343.567939,1.301313252,0.887392151,1.387221407,-0.010443657,0.000147094,0.053836318
2049,147.243402,743.399615,-376.488211,1.272514475,1.023576147,1.6727684,-0.010443657,0.000147094,0.053836318
2050,-9.576807,846.948838,-463.278021,1.137794903,1.177820285,1.540001223,-0.011914595,0.002059313,0.050894443
2051,-169.988317,839.167681,-472.854828,1.311075535,1.268121509,1.461902956,-0.011914595,0.002059313,0.050894443
2052,-338.779535,812.831464,-417.189639,1.26372844,1.304241998,1.339386239,-0.011914595,0.002059313,0.050894443
2053,-434.547602,718.260498,-342.969388,1.213452701,1.23444159,1.131937513,-0.013532626,0.001765125,0.047952567
2054,-448.912811,581.791004,-259.77088,1.164153109,1.100210092,0.933763099,-0.013532626,0.001765125,0.047952567
2055,-426.766296,460.285269,-175.375272,1.17245107,0.969883486,0.756577472,-0.013532626,0.001765125,0.047952567
2056,-366.312854,367.509955,-107.739074,1.196368705,0.752672579,0.643334964,-0.013532626,0.001765125,0.047952567
2057,-241.814368,284.909997,-70.628949,1.179284608,0.544247706,0.502269827,-0.015444845,0.000588375,0.04530488
2058,-122.104285,197.521637,-37.110126,1.041148216,0.290916208,0.36706208,-0.015444845,0.000588375,0.04530488
2059,-24.540567,90.381113,14.36521,0.894713863,0.111778186,0.185483486,-0.015444845,0.000588375,0.04530488
2060,83.797058,-38.307227,72.4246,0.667252497,-0.034656167,-0.000976249,-0.016768689,0.000147094,0.041921723
2061,202.310041,-177.170923,118.512982,0.474935372,-0.299214169,-0.111290112,-0.016768689,0.000147094,0.041921723
2062,307.654913,-275.931741,119.111533,0.357787971,-0.47688787,-0.104944648,-0.016768689,0.000147094,0.041921723
2063,381.276465,-302.86651,92.775314,0.390979715,-0.510567788,0.014155352,-0.016768689,0.000147094,0.041921723
2064,377.086761,-253.186826,54.468088,0.504222324,-0.45345841,0.162054027,-0.018680908,-0.000147094,0.036626347
2065,285.508548,-161.608612,32.920273,0.694586952,-0.284082671,0.399765749,-0.018680908,-0.000147094,0.036626347
2066,158.01731,-50.278235,26.336218,0.874213048,-0.095182365,0.571093986,-0.018680908,-0.000147094,0.036626347
